Removed Pin From Net: NetName=DIG_O_15V_A1 Pin=NT1-1
Removed Pin From Net: NetName=GND Pin=R4-1
Removed Pin From Net: NetName=GND Pin=R4-2
Removed Pin From Net: NetName=GND Pin=R4-3
Removed Pin From Net: NetName=GND Pin=R4-4
Removed Pin From Net: NetName=GND Pin=R4-5
Removed Pin From Net: NetName=GND Pin=R4-8
Removed Pin From Net: NetName=DIG_IO_N14 Pin=R4-9
Removed Pin From Net: NetName=DIG_IO_N13 Pin=R4-12
Removed Pin From Net: NetName=DIG_IO_N12 Pin=R4-13
Removed Pin From Net: NetName=DIG_IO_N11 Pin=R4-14
Removed Pin From Net: NetName=DIG_IO_N10 Pin=R4-15
Removed Pin From Net: NetName=DIG_IO_N9 Pin=R4-16
Removed Pin From Net: NetName=GND Pin=R5-1
Removed Pin From Net: NetName=GND Pin=R5-2
Removed Pin From Net: NetName=GND Pin=R5-3
Removed Pin From Net: NetName=GND Pin=R5-4
Removed Pin From Net: NetName=GND Pin=R5-5
Removed Pin From Net: NetName=GND Pin=R5-6
Removed Pin From Net: NetName=GND Pin=R5-7
Removed Pin From Net: NetName=GND Pin=R5-8
Removed Pin From Net: NetName=DIG_IO_N22 Pin=R5-9
Removed Pin From Net: NetName=DIG_IO_N21 Pin=R5-10
Removed Pin From Net: NetName=DIG_IO_N20 Pin=R5-11
Removed Pin From Net: NetName=DIG_IO_N19 Pin=R5-12
Removed Pin From Net: NetName=DIG_IO_N18 Pin=R5-13
Removed Pin From Net: NetName=DIG_IO_N17 Pin=R5-14
Removed Pin From Net: NetName=DIG_IO_N16 Pin=R5-15
Removed Pin From Net: NetName=DIG_IO_N15 Pin=R5-16
Removed Pin From Net: NetName=GND Pin=R6-1
Removed Pin From Net: NetName=GND Pin=R6-2
Removed Pin From Net: NetName=GND Pin=R6-3
Removed Pin From Net: NetName=GND Pin=R6-4
Removed Pin From Net: NetName=GND Pin=R6-5
Removed Pin From Net: NetName=GND Pin=R6-6
Removed Pin From Net: NetName=GND Pin=R6-7
Removed Pin From Net: NetName=GND Pin=R6-8
Removed Pin From Net: NetName=DIG_IO_N30 Pin=R6-9
Removed Pin From Net: NetName=DIG_IO_N29 Pin=R6-10
Removed Pin From Net: NetName=DIG_IO_N28 Pin=R6-11
Removed Pin From Net: NetName=DIG_IO_N27 Pin=R6-12
Removed Pin From Net: NetName=DIG_IO_N26 Pin=R6-13
Removed Pin From Net: NetName=DIG_IO_N25 Pin=R6-14
Removed Pin From Net: NetName=DIG_IO_N24 Pin=R6-15
Removed Pin From Net: NetName=DIG_IO_N23 Pin=R6-16
Removed Pin From Net: NetName=1A8A Pin=R18-1
Removed Pin From Net: NetName=1A7A Pin=R18-2
Removed Pin From Net: NetName=1A6A Pin=R18-3
Removed Pin From Net: NetName=1A5A Pin=R18-4
Removed Pin From Net: NetName=1A4A Pin=R18-5
Removed Pin From Net: NetName=1A3A Pin=R18-6
Removed Pin From Net: NetName=1A2A Pin=R18-7
Removed Pin From Net: NetName=1A1A Pin=R18-8
Removed Pin From Net: NetName=DIG_IO_5V_F5 Pin=R18-9
Removed Pin From Net: NetName=DIG_IO_5V_E5 Pin=R18-10
Removed Pin From Net: NetName=DIG_IO_5V_D5 Pin=R18-11
Removed Pin From Net: NetName=DIG_IO_5V_C5 Pin=R18-12
Removed Pin From Net: NetName=DIG_IO_5V_B5 Pin=R18-13
Removed Pin From Net: NetName=DIG_IO_5V_A5 Pin=R18-14
Removed Pin From Net: NetName=DIG_IO_5V_F4 Pin=R18-15
Removed Pin From Net: NetName=DIG_IO_5V_E4 Pin=R18-16
Removed Pin From Net: NetName=1A2B Pin=R19-1
Removed Pin From Net: NetName=1A1B Pin=R19-2
Removed Pin From Net: NetName=2A6A Pin=R19-3
Removed Pin From Net: NetName=2A5A Pin=R19-4
Removed Pin From Net: NetName=2A4A Pin=R19-5
Removed Pin From Net: NetName=2A3A Pin=R19-6
Removed Pin From Net: NetName=2A2A Pin=R19-7
Removed Pin From Net: NetName=2A1A Pin=R19-8
Removed Pin From Net: NetName=DIG_IO_5V_D4 Pin=R19-9
Removed Pin From Net: NetName=DIG_IO_5V_C4 Pin=R19-10
Removed Pin From Net: NetName=DIG_IO_5V_B4 Pin=R19-11
Removed Pin From Net: NetName=DIG_IO_5V_A4 Pin=R19-12
Removed Pin From Net: NetName=DIG_IO_5V_F3 Pin=R19-13
Removed Pin From Net: NetName=DIG_IO_5V_E3 Pin=R19-14
Removed Pin From Net: NetName=DIG_IO_5V_D3 Pin=R19-15
Removed Pin From Net: NetName=DIG_IO_5V_C3 Pin=R19-16
Removed Pin From Net: NetName=2A2B Pin=R20-1
Removed Pin From Net: NetName=2A1B Pin=R20-2
Removed Pin From Net: NetName=1A8B Pin=R20-3
Removed Pin From Net: NetName=1A7B Pin=R20-4
Removed Pin From Net: NetName=1A6B Pin=R20-5
Removed Pin From Net: NetName=1A5B Pin=R20-6
Removed Pin From Net: NetName=1A4B Pin=R20-7
Removed Pin From Net: NetName=1A3B Pin=R20-8
Removed Pin From Net: NetName=DIG_IO_5V_B3 Pin=R20-9
Removed Pin From Net: NetName=DIG_IO_5V_A3 Pin=R20-10
Removed Pin From Net: NetName=DIG_IO_5V_F2 Pin=R20-11
Removed Pin From Net: NetName=DIG_IO_5V_E2 Pin=R20-12
Removed Pin From Net: NetName=DIG_IO_5V_D2 Pin=R20-13
Removed Pin From Net: NetName=DIG_IO_5V_C2 Pin=R20-14
Removed Pin From Net: NetName=DIG_IO_5V_B2 Pin=R20-15
Removed Pin From Net: NetName=DIG_IO_5V_A2 Pin=R20-16
Removed Pin From Net: NetName=UNTERM29 Pin=R29-4
Removed Pin From Net: NetName=DIG_IO_P29 Pin=R29-13
Removed Member From Class: ClassName=LS5V_A Member=R6A
Removed Member From Class: ClassName=LS5V_B Member=R6B
Removed Member From Class: ClassName=LS5V_A Member=R7A
Removed Member From Class: ClassName=LS5V_A Member=R8A
Removed Member From Class: ClassName=LS5V_B Member=R8B
Change Component Footprint: Designator=C3 Old Footprint=CAPC2013X140X50ML15T20 New Footprint=CAPC1608X95X40NL15T15
Change Component Footprint: Designator=C4 Old Footprint=CAPC2013X140X50ML15T20 New Footprint=CAPC1608X95X40NL15T15
Change Component Footprint: Designator=C5 Old Footprint=CAPC2013X140X50ML15T20 New Footprint=CAPC1608X95X40NL15T15
Change Component Footprint: Designator=C6 Old Footprint=CAPC2013X140X50ML15T20 New Footprint=CAPC1608X95X40NL15T15
Change Component Footprint: Designator=C1 Old Footprint=CAPC3216X180X50ML20T25 New Footprint=CAPC2013X140X50NL15T20
Change Component Footprint: Designator=C2 Old Footprint=CAPC3216X180X50ML20T25 New Footprint=CAPC2013X140X50NL15T20
Change Component Footprint: Designator=C3 Old Footprint=CAPC3216X180X50ML20T25 New Footprint=CAPC2013X140X50NL15T20
Change Component Footprint: Designator=C4 Old Footprint=CAPC3216X180X50ML20T25 New Footprint=CAPC2013X140X50NL15T20
Change Component Footprint: Designator=C5 Old Footprint=CAPC3216X180X50ML20T25 New Footprint=CAPC2013X140X50NL15T20
Change Component Footprint: Designator=C6 Old Footprint=CAPC3216X180X50ML20T25 New Footprint=CAPC2013X140X50NL15T20
Change Component Footprint: Designator=C7 Old Footprint=CAPC3216X180X50ML20T25 New Footprint=CAPC2013X140X50NL15T20
Change Component Footprint: Designator=C8 Old Footprint=CAPC3216X180X50ML20T25 New Footprint=CAPC2013X140X50NL15T20
Change Component Footprint: Designator=C9 Old Footprint=CAPC3216X180X50ML20T25 New Footprint=CAPC2013X140X50NL15T20
Change Component Footprint: Designator=C10 Old Footprint=CAPC3216X180X50ML20T25 New Footprint=CAPC2013X140X50NL15T20
Change Component Footprint: Designator=C11 Old Footprint=CAPC3216X180X50ML20T25 New Footprint=CAPC2013X140X50NL15T20
Change Component Footprint: Designator=C12 Old Footprint=CAPC3216X180X50ML20T25 New Footprint=CAPC2013X140X50NL15T20
Change Component Footprint: Designator=C13 Old Footprint=CAPC3216X180X50ML20T25 New Footprint=CAPC2013X140X50NL15T20
Change Component Footprint: Designator=C14 Old Footprint=CAPC3216X180X50ML20T25 New Footprint=CAPC2013X140X50NL15T20
Change Component Footprint: Designator=C15 Old Footprint=CAPC3216X180X50ML20T25 New Footprint=CAPC2013X140X50NL15T20
Change Component Footprint: Designator=C16 Old Footprint=CAPC3216X180X50ML20T25 New Footprint=CAPC2013X140X50NL15T20
Change Component Footprint: Designator=R24 Old Footprint=RESC3216X70X50LL20T25_CONFIG New Footprint=RESC1608X55X30NL15T15_CONFIG
Change Component Comment : Designator=D1 Old Comment=#NAME? New Comment=LED_Amber
Change Component Comment : Designator=D2 Old Comment=#NAME? New Comment=LED_Blue
Change Component Comment : Designator=D3 Old Comment=#NAME? New Comment=LED_Green
Change Component Comment : Designator=D4 Old Comment=#NAME? New Comment=LED_red
Change Component Comment : Designator=D5 Old Comment=#NAME? New Comment=LED_Yellow
Change Component Comment : Designator=R1 Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R2 Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R3A Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R3B Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R3C Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R3D Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R3E Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R4A Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R4B Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R4C Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R4D Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R4E Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R5A Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R5B Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R5C Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R5D Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R5E Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R6A Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R6B Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R6C Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R6D Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R6E Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R7A Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R7B Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R7C Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R7D Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R7E Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R8A Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R8B Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R8C Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R8D Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R8E Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R9 Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R10 Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R11 Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R12 Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R13 Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R24 Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R32A Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R32B Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R33A Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R33B Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R34A Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R34B Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R35A Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R35B Old Comment=0.1W New Comment=R_TF
Change Component Comment : Designator=R23 Old Comment=0.5W New Comment=R_TF
Change Component Comment : Designator=R3 Old Comment=0.063W New Comment=R_ARRAY
Change Component Comment : Designator=R4 Old Comment=0.063W New Comment=R_ARRAY
Change Component Comment : Designator=R5 Old Comment=0.063W New Comment=R_ARRAY
Change Component Comment : Designator=R6 Old Comment=0.063W New Comment=R_ARRAY
Change Component Comment : Designator=R15 Old Comment=0.063W New Comment=R_ARRAY
Change Component Comment : Designator=R16 Old Comment=0.063W New Comment=R_ARRAY
Change Component Comment : Designator=R17 Old Comment=0.063W New Comment=R_ARRAY
Change Component Comment : Designator=R18 Old Comment=0.063W New Comment=R_ARRAY
Change Component Comment : Designator=R18 Old Comment=0.063W New Comment=R_ARRAY
Change Component Comment : Designator=R19 Old Comment=0.063W New Comment=R_ARRAY
Change Component Comment : Designator=R19 Old Comment=0.063W New Comment=R_ARRAY
Change Component Comment : Designator=R20 Old Comment=0.063W New Comment=R_ARRAY
Change Component Comment : Designator=R20 Old Comment=0.063W New Comment=R_ARRAY
Change Component Comment : Designator=R21 Old Comment=0.063W New Comment=R_ARRAY
Change Component Comment : Designator=R22 Old Comment=0.063W New Comment=R_ARRAY
Change Component Comment : Designator=R29 Old Comment=0.063W New Comment=R_ARRAY
Change Component Comment : Designator=R40 Old Comment=0.063W New Comment=R_ARRAY
Change Component Comment : Designator=P10 Old Comment=3V3 New Comment=?
Change Component Comment : Designator=P11 Old Comment=5V New Comment=?
Change Component Comment : Designator=P12 Old Comment=15V New Comment=?
Change Component Comment : Designator=C1 Old Comment=ALEL SMD New Comment=C_ALEL
Change Component Comment : Designator=C2 Old Comment=ALEL SMD New Comment=C_ALEL
Change Component Comment : Designator=P1 Old Comment=GND New Comment=?
Change Component Comment : Designator=P2 Old Comment=GND New Comment=?
Change Component Comment : Designator=P3 Old Comment=GND New Comment=?
Change Component Comment : Designator=P4 Old Comment=GND New Comment=?
Change Component Comment : Designator=P5 Old Comment=GND New Comment=?
Change Component Comment : Designator=P6 Old Comment=GND New Comment=?
Change Component Comment : Designator=P7 Old Comment=GND New Comment=?
Change Component Comment : Designator=P8 Old Comment=GND New Comment=?
Change Component Comment : Designator=P9 Old Comment=GND New Comment=?
Change Component Comment : Designator=U6A Old Comment=SN74LVCH16T245 New Comment=SN74LVCH16T245DLR
Change Component Comment : Designator=U6B Old Comment=SN74LVCH16T245 New Comment=SN74LVCH16T245DLR
Change Component Comment : Designator=P13 Old Comment=VIN New Comment=?
Change Component Comment : Designator=C1 Old Comment=X7R SMD New Comment=C_X7R
Change Component Comment : Designator=C2 Old Comment=X7R SMD New Comment=C_X7R
Change Component Comment : Designator=C3 Old Comment=X7R SMD New Comment=C_X7R
Change Component Comment : Designator=C3 Old Comment=X7R SMD New Comment=C_X7R
Change Component Comment : Designator=C4 Old Comment=X7R SMD New Comment=C_X7R
Change Component Comment : Designator=C4 Old Comment=X7R SMD New Comment=C_X7R
Change Component Comment : Designator=C5 Old Comment=X7R SMD New Comment=C_X7R
Change Component Comment : Designator=C5 Old Comment=X7R SMD New Comment=C_X7R
Change Component Comment : Designator=C6 Old Comment=X7R SMD New Comment=C_X7R
Change Component Comment : Designator=C6 Old Comment=X7R SMD New Comment=C_X7R
Change Component Comment : Designator=C7 Old Comment=X7R SMD New Comment=C_X7R
Change Component Comment : Designator=C8 Old Comment=X7R SMD New Comment=C_X7R
Change Component Comment : Designator=C9 Old Comment=X7R SMD New Comment=C_X7R
Change Component Comment : Designator=C10 Old Comment=X7R SMD New Comment=C_X7R
Change Component Comment : Designator=C11 Old Comment=X7R SMD New Comment=C_X7R
Change Component Comment : Designator=C12 Old Comment=X7R SMD New Comment=C_X7R
Change Component Comment : Designator=C13 Old Comment=X7R SMD New Comment=C_X7R
Change Component Comment : Designator=C14 Old Comment=X7R SMD New Comment=C_X7R
Change Component Comment : Designator=C15 Old Comment=X7R SMD New Comment=C_X7R
Change Component Comment : Designator=C16 Old Comment=X7R SMD New Comment=C_X7R
Change Component Kind : Designator=Revision Old Kind=Standard New Kind=Standard (No BOM)
Change Component Kind : Designator=Project Old Kind=Standard New Kind=Standard (No BOM)
Change Component Kind : Designator=LOGO1 Old Kind=Standard New Kind=Standard (No BOM)
Change Component Kind : Designator=Designer Old Kind=Standard New Kind=Standard (No BOM)
Change component parameters: Designator = "P1"; Footprint = "PinHeader1"; UniqueID = "\GEIJMUXU\KEBPFNQS"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Created"; Value = "2020-01-08_Thilo_Wendt"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Net"; Value = "?"; VariantName = "[No Variations]"
Change component parameters: Designator = "P2"; Footprint = "PinHeader1"; UniqueID = "\GEIJMUXU\QNSVZBTD"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Created"; Value = "2020-01-08_Thilo_Wendt"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Net"; Value = "?"; VariantName = "[No Variations]"
Change component parameters: Designator = "P3"; Footprint = "PinHeader1"; UniqueID = "\GEIJMUXU\PVLQTXTR"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Created"; Value = "2020-01-08_Thilo_Wendt"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Net"; Value = "?"; VariantName = "[No Variations]"
Change component parameters: Designator = "P4"; Footprint = "PinHeader1"; UniqueID = "\GEIJMUXU\MEDWIYFN"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Created"; Value = "2020-01-08_Thilo_Wendt"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Net"; Value = "?"; VariantName = "[No Variations]"
Change component parameters: Designator = "P5"; Footprint = "PinHeader1"; UniqueID = "\GEIJMUXU\ELCMECQQ"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Created"; Value = "2020-01-08_Thilo_Wendt"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Net"; Value = "?"; VariantName = "[No Variations]"
Change component parameters: Designator = "P6"; Footprint = "PinHeader1"; UniqueID = "\GEIJMUXU\PTNDQPER"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Created"; Value = "2020-01-08_Thilo_Wendt"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Net"; Value = "?"; VariantName = "[No Variations]"
Change component parameters: Designator = "P7"; Footprint = "PinHeader1"; UniqueID = "\GEIJMUXU\UIGSJQBG"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Created"; Value = "2020-01-08_Thilo_Wendt"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Net"; Value = "?"; VariantName = "[No Variations]"
Change component parameters: Designator = "P8"; Footprint = "PinHeader1"; UniqueID = "\GEIJMUXU\OYCZADNI"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Created"; Value = "2020-01-08_Thilo_Wendt"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Net"; Value = "?"; VariantName = "[No Variations]"
Change component parameters: Designator = "P9"; Footprint = "PinHeader1"; UniqueID = "\GEIJMUXU\NMWLPHUU"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Created"; Value = "2020-01-08_Thilo_Wendt"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Net"; Value = "?"; VariantName = "[No Variations]"
Change component parameters: Designator = "P10"; Footprint = "PinHeader1"; UniqueID = "\GEIJMUXU\YEDRFDIY"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Created"; Value = "2020-01-08_Thilo_Wendt"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Net"; Value = "?"; VariantName = "[No Variations]"
Change component parameters: Designator = "P11"; Footprint = "PinHeader1"; UniqueID = "\GEIJMUXU\QERERLJJ"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Created"; Value = "2020-01-08_Thilo_Wendt"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Net"; Value = "?"; VariantName = "[No Variations]"
Change component parameters: Designator = "P12"; Footprint = "PinHeader1"; UniqueID = "\GEIJMUXU\GQXYOQHV"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Created"; Value = "2020-01-08_Thilo_Wendt"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Net"; Value = "?"; VariantName = "[No Variations]"
Change component parameters: Designator = "P13"; Footprint = "PinHeader1"; UniqueID = "\GEIJMUXU\YLOXJTPK"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Created"; Value = "2020-01-08_Thilo_Wendt"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Net"; Value = "?"; VariantName = "[No Variations]"
Change component parameters: Designator = "R18"; Footprint = "RESCAXE-50P380X160X45-16N"; UniqueID = "\REEOQYYS\IIHAQJIS\EKLSFHDT\CFQQIFGU"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "ComponentLink1Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink1URL"; Value = "https://www.mouser.de/datasheet/2/315/AOC0000C14-1108062.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink2Description"; Value = "Landpattern"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink2URL"; Value = "https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000COL4.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Created"; Value = "2020-01-03_Thilo_Wendt"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "HelpURL"; Value = "https://www.mouser.de/datasheet/2/315/AOC0000C14-1108062.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer1"; Value = "Panasonic"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MaxVoltage"; Value = "100"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MPN1"; Value = "EXB2HV<2dig_res+#zeros><tol/jumper>V"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Package"; Value = "CurrentFootprint"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Parameter1"; Value = "V"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Parameter1Desc"; Value = "Package Method"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Parameter2"; Value = "J"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Parameter2Desc"; Value = "Tolerance Symbol"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Parameter3"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Parameter3Desc"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier1"; Value = "https://de.farnell.com/w/search?range=inc-in-stock&st=exb2hv"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "?"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink1Description"; Value = "Datasheet"; VariantName = "3V3_to_5V"
Change component parameters (AddParameter): Name = "ComponentLink1URL"; Value = "https://www.mouser.de/datasheet/2/315/AOC0000C14-1108062.pdf"; VariantName = "3V3_to_5V"
Change component parameters (AddParameter): Name = "ComponentLink2Description"; Value = "Landpattern"; VariantName = "3V3_to_5V"
Change component parameters (AddParameter): Name = "ComponentLink2URL"; Value = "https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000COL4.pdf"; VariantName = "3V3_to_5V"
